article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
738612002,738612,SNOOD JERSEY OWN.,80,Scarf,Accessories,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Double-layered tube scarf in soft cotton jersey.
792023002,792023,Ellen Bikini 3pk,286,Underwear bottom,Underwear,1010010,Melange,8,Dark Grey,2,Medium Dusty,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in organic cotton jersey with a mid waist, lined gusset and medium coverage at the back."
789028001,789028,Piper Strappy Brazilian Anemon,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a narrow decorative trim at the top. Mid waist, lined gusset and high cut at the back."
571487002,571487,Katinka padded BIG,306,Bra,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with underwired, lightly padded cups that shape the bust and provide good support. Wide, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
576775012,576775,Iris Linen Pull on,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Linen joggers with a regular, elasticated drawstring waist, side pockets, a fake back pocket and tapered legs."
620911001,620911,Sela jumper,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Short-sleeved jumper in a fine, striped knit with ribbing around the neckline, cuffs and hem."
525457001,525457,FT Backstreet boys top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Top in a cotton weave with narrow, adjustable shoulder straps. Tie at the top, gathered seam at the waist, zip in the side and a flare to the hem."
783864001,783864,Khloe seamless mama dress,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Short, fitted underdress in microfibre with narrow, adjustable shoulder straps and an inner top with opening cups with space for nursing pads. The dress is designed with the minimum number of seams for a more comfortable fit and increased mobility. Can be used both during pregnancy and when nursing afterwards."
423900030,423900,Gullan 5-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,43,Dark Red,4,Dark,18,Red,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in various colours and designs.
817280008,817280,Alessandria,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
666080003,666080,Atlanta Push Lace Valencia,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a wide hook-and-eye fastening at the back."
719484002,719484,Miranda dress,265,Dress,Garment Full body,1010021,Lace,51,Light Pink,1,Dusty Light,4,Pink,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Knee-length dress in jersey crêpe and lace with a round neckline and cap sleeves. Seam at the waist, a concealed zip at the back, and a gently flared skirt."
697089002,697089,Joline Top,254,Top,Garment Upper body,1010015,Sequin,81,Light Turquoise,3,Light,7,Turquoise,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Short-sleeved top in soft cotton jersey with a reversible sequin motif on the front (normal sequins in size 2-3Y). Rounded and slightly longer at the back.
533403001,533403,Coyote,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Lightly padded, thermal gilet with a lined hood, zip down the front, side pockets and a zipped chest pocket. Lined."
677787001,677787,Kaj Cabel Beanie,75,Hat/beanie,Accessories,1010010,Melange,9,Black,4,Dark,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Hat in a soft cable knit with a rib-knit fold-up hem.
607670005,607670,Cherie,258,Blouse,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut, off-the-shoulder blouse in an airy cotton weave with elastication at the shoulders, buttons at the front and 3/4-length balloon sleeves with cuffs."
597409001,597409,Banana,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,1,Mole,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket, ankle-length trousers in imitation leather with an extended waistband and concealed button. Side pockets, welt back pockets with a button, zip fly and concealed hooks and eyes. Straight legs in a slightly looser fit with seams at the knees."
805144002,805144,Keith resort,259,Shirt,Garment Upper body,1010017,Stripe,13,Beige,2,Medium Dusty,11,Beige,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Short-sleeved shirt in a patterned viscose weave with a resort collar, French front and short slits in the sides."
810169020,810169,Superskinny (D),272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and super-skinny legs. Wide jersey panel at the waist for best fit over the tummy."
834603003,834603,2p Bonnie hair elastic,73,Hair string,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair elastics with bows and shiny plastic beads at the ends. No metal clips.
679525002,679525,Aston color block hood,308,Hoodie,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,Top in block-coloured sweatshirt fabric with a lined drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.
564314030,564314,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,32,Orange,5,Bright,3,Orange,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
678792003,678792,Cleopatra tunic,259,Shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Tunic in woven fabric with a collar, buttons down the front, side pockets and a belt. Long sleeves with a tab and button, and a rounded hem. Slightly longer at the back."
559854004,559854,Rodnay fancy/fun,75,Hat/beanie,Accessories,1010007,Embroidery,52,Pink,3,Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Double-layered hat in a soft, fine knit with an embroidered motif on the turned-up hem."
901678001,901678,Allende chelsea boot,87,Boots,Shoes,1010016,Solid,14,Dark Beige,2,Medium Dusty,1,Mole,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Chelsea boots in imitation leather with a soft, stretchy shaft and loop at the back. Jersey linings, imitation leather insoles and chunky soles. Heel 5 cm."
766191001,766191,KOTTE cord romper LL,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Dungarees in soft, organic cotton corduroy with buttons at the sides and straps with adjustable buttoning at the front. Elastication at the back of the waist, and elasticated hems. Concealed press-studs at the crotch and down the legs (except in sizes 1½-4Y). Lined at the top."
624065001,624065,HIROKO cardigan,245,Cardigan,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Cardigan in a soft knit containing some wool with gently dropped shoulders and long sleeves. Front pockets, ribbing at the cuffs and hem and no buttons."
815238002,815238,Martina dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length dress in soft jersey with a wrapover top that has a practical inner top for easier nursing access. Long sleeves, and elasticated seam at the waist and a skirt with a sewn-in wrapover. Unlined."
791492010,791492,SEQUINS tee TP,255,T-shirt,Garment Upper body,1010015,Sequin,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,T-shirt in soft jersey with a reversible sequin motif on the front and narrow ribbing around the neckline.
792018001,792018,LOGG Bayonne petite,265,Dress,Garment Full body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Ankle-length dress in a cotton weave with lace details, a V-neck, narrow adjustable shoulder straps and a concealed zip at the back. Seam under the bust with pleats and a lace trim, and a seam at the hem with a lace trim and wide, pleated flounce. Lined at the top and with a short underskirt."
857708001,857708,DEXTER top,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Vest top in soft, fast-drying mesh jersey with a racer back."
507910021,507910,Isabella,259,Shirt,Garment Upper body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Fitted shirt in a stretch weave made from a cotton blend with a collar and concealed buttons down the front. Chest pocket, long sleeves with buttoned cuffs, and a gently rounded hem."
725038001,725038,ANTON t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. T-shirt in soft organic cotton slub jersey with a button placket and short sleeves with sewn-in turn-ups.
627147002,627147,Bling Me Up Push,298,Bikini top,Swimwear,1010021,Lace,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with hole-patterned, underwired, moulded, padded cups that lift and shape, and ties at the back of the neck."
443860040,443860,Polo S/S Highline TVP,257,Polo shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Fine-knit polo shirt in a silk and cotton blend with a button placket and ribbing at the collar, cuffs and hem."
806192001,806192,Basenji tanktop,253,Vest top,Garment Upper body,1010008,Front print,51,Light Pink,3,Light,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Sleeveless top in printed cotton jersey with a frill around the armholes.
863732001,863732,PQ PUFF CTN/SILK SKIRT,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,1,Mole,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Ankle-length skirt in an airy silk and cotton blend. High, gathered waist with covered elastication and a seam lower down the skirt with narrow, gathered smocking for added volume. Unlined."
669391001,669391,Kaluha Push Valencia,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre and lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
706443002,706443,Linda L/S,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Slightly shorter top in soft cotton jersey with long sleeves and overlocked edges at the cuffs and hem.
643213001,643213,Tomat jsey strap top,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Cropped top in soft jersey with lace details, a V-neck and narrow, adjustable shoulder straps."
734435005,734435,Saskia Dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in an airy weave with an opening at the top and small, pleated stand-up collar with ties at the front. Short, pleated cap sleeves and a narrow, elasticated seam at the waist. Lined."
510407062,510407,MAXI,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,3/4-length leggings in soft organic cotton jersey with an elasticated waist.
919599001,919599,Heidi HW Woven SS Boilersuit,268,Dungarees,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Short-sleeved boiler suit in cotton twill with notch lapels and concealed buttons down the front. Flap chest pockets, a seam at the waist with a soft tie belt, front pockets and gently tapered legs with covered elastication at the hems."
796783016,796783,SATURN highwaist trouser,272,Trousers,Garment Lower body,1010016,Solid,91,Light Green,3,Light,19,Green,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Slim-fit trousers in stretch twill. High waist with adjustable elastication (in sizes 8-12Y), a zip fly and button, back pockets and narrow hems."
804292003,804292,Dollar HW Tapered,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in twill made from a cotton blend. High paper bag waist with pleats and a detachable tie belt, a zip fly and buttons, diagonal side pockets with a decorative flap and button, and tapered legs."
679780001,679780,Grun 3-pack cord hairband,74,Hair/alice band,Accessories,1010016,Solid,23,Dark Yellow,2,Medium Dusty,8,Yellow,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Elastic hairbands in a soft organic cotton weave with a decorative knot detail at the front.
754362019,754362,Hawlin Head Band,74,Hair/alice band,Accessories,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Headband in a soft knit containing some wool with a draped detail at the front. Width approx. 11.5 cm.
846347005,846347,Enna mini skirt,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Short skirt in woven fabric with a high waist and zip at the back.
825137001,825137,SABLE denim jacket,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5231,Jacket,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Jacket in cotton denim with a collar, buttons down the front and at the cuffs, flap chest pockets with a button and diagonal welt pockets at the bottom. Yoke at the top and a tab with adjustable buttoning at the sides."
